EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5126881,WESTERN ALBANY (ZONE), ,01/13/2000,1100,Winter Storm, , ,0,0,5000,0,NY,EST, ,1090133,Z,51,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,01/13/2000,1200, , , , ,"","	An area of low pressure developed to the lee of the Rockies on January 12. This low pressure moved very rapidly eastward, reaching the Ohio Valley during the evening of January 12. The low then slowed down, as it worked across the Mason-Dixon line early January 13. At the same time, an arctic front stalled near the Mohawk Valley. Moisture from the storm became better focused along this frontal boundary, and as a result, a band of moderate to heavy snow fell across Schoharie, the northern portion of Schenectady, much of Albany and western Rensalear counties. Heavier snow was also noted across  portions of Greene county. Seven to 11 inches of snow fell in the aforementioned area. The snow spread quickly across the region,  just in time for the morning commute. 
	Specific snowfall amounts included 11 inches at West Fulton, Schoharie county, 7 inches at Niskayuna, Schenectady county, 8 inches at East Jewett, Greene county, 10 inches at Albany, and 9 inches at Brunswick, Rensselaer County. There were closures of numerous schools as well as some businesses. Flights were delayed at the Albany International Airport. There were vehicular accidents but no injuries reported.",45
5126878,EASTERN GREENE (ZONE), ,01/13/2000,1100,Winter Storm, , ,0,0,7000,0,NY,EST, ,1090133,Z,59,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,01/13/2000,1100, , , , ,"","	An area of low pressure developed to the lee of the Rockies on January 12. This low pressure moved very rapidly eastward, reaching the Ohio Valley during the evening of January 12. The low then slowed down, as it worked across the Mason-Dixon line early January 13. At the same time, an arctic front stalled near the Mohawk Valley. Moisture from the storm became better focused along this frontal boundary, and as a result, a band of moderate to heavy snow fell across Schoharie, the northern portion of Schenectady, much of Albany and western Rensalear counties. Heavier snow was also noted across  portions of Greene county. Seven to 11 inches of snow fell in the aforementioned area. The snow spread quickly across the region,  just in time for the morning commute. 
	Specific snowfall amounts included 11 inches at West Fulton, Schoharie county, 7 inches at Niskayuna, Schenectady county, 8 inches at East Jewett, Greene county, 10 inches at Albany, and 9 inches at Brunswick, Rensselaer County. There were closures of numerous schools as well as some businesses. Flights were delayed at the Albany International Airport. There were vehicular accidents but no injuries reported.",46
5126879,EASTERN SCHENECTADY (ZONE), ,01/13/2000,1100,Winter Storm, , ,0,0,20000,0,NY,EST, ,1090133,Z,49,ALY,0,0,TRAINED SPOTTER, , , , , , , , ,01/13/2000,1100, , , , ,"","	An area of low pressure developed to the lee of the Rockies on January 12. This low pressure moved very rapidly eastward, reaching the Ohio Valley during the evening of January 12. The low then slowed down, as it worked across the Mason-Dixon line early January 13. At the same time, an arctic front stalled near the Mohawk Valley. Moisture from the storm became better focused along this frontal boundary, and as a result, a band of moderate to heavy snow fell across Schoharie, the northern portion of Schenectady, much of Albany and western Rensalear counties. Heavier snow was also noted across  portions of Greene county. Seven to 11 inches of snow fell in the aforementioned area. The snow spread quickly across the region,  just in time for the morning commute. 
	Specific snowfall amounts included 11 inches at West Fulton, Schoharie county, 7 inches at Niskayuna, Schenectady county, 8 inches at East Jewett, Greene county, 10 inches at Albany, and 9 inches at Brunswick, Rensselaer County. There were closures of numerous schools as well as some businesses. Flights were delayed at the Albany International Airport. There were vehicular accidents but no injuries reported.",47
5126877,EASTERN ALBANY (ZONE), ,01/13/2000,1200,Winter Storm, , ,0,0,25000,0,NY,EST, ,1090133,Z,52,ALY,0,0,OFFICIAL NWS OBS., , , , , , , , ,01/13/2000,1400, , , , ,"","	An area of low pressure developed to the lee of the Rockies on January 12. This low pressure moved very rapidly eastward, reaching the Ohio Valley during the evening of January 12. The low then slowed down, as it worked across the Mason-Dixon line early January 13. At the same time, an arctic front stalled near the Mohawk Valley. Moisture from the storm became better focused along this frontal boundary, and as a result, a band of moderate to heavy snow fell across Schoharie, the northern portion of Schenectady, much of Albany and western Rensalear counties. Heavier snow was also noted across  portions of Greene county. Seven to 11 inches of snow fell in the aforementioned area. The snow spread quickly across the region,  just in time for the morning commute. 
	Specific snowfall amounts included 11 inches at West Fulton, Schoharie county, 7 inches at Niskayuna, Schenectady county, 8 inches at East Jewett, Greene county, 10 inches at Albany, and 9 inches at Brunswick, Rensselaer County. There were closures of numerous schools as well as some businesses. Flights were delayed at the Albany International Airport. There were vehicular accidents but no injuries reported.",48
5126883,WESTERN RENSSELAER (ZONE), ,01/13/2000,1200,Winter Storm, , ,0,0,15000,0,NY,EST, ,1090133,Z,53,ALY,0,0,NWS EMPLOYEE(OFF DUTY), , , , , , , , ,01/13/2000,1400, , , , ,"","	An area of low pressure developed to the lee of the Rockies on January 12. This low pressure moved very rapidly eastward, reaching the Ohio Valley during the evening of January 12. The low then slowed down, as it worked across the Mason-Dixon line early January 13. At the same time, an arctic front stalled near the Mohawk Valley. Moisture from the storm became better focused along this frontal boundary, and as a result, a band of moderate to heavy snow fell across Schoharie, the northern portion of Schenectady, much of Albany and western Rensalear counties. Heavier snow was also noted across  portions of Greene county. Seven to 11 inches of snow fell in the aforementioned area. The snow spread quickly across the region,  just in time for the morning commute. 
	Specific snowfall amounts included 11 inches at West Fulton, Schoharie county, 7 inches at Niskayuna, Schenectady county, 8 inches at East Jewett, Greene county, 10 inches at Albany, and 9 inches at Brunswick, Rensselaer County. There were closures of numerous schools as well as some businesses. Flights were delayed at the Albany International Airport. There were vehicular accidents but no injuries reported.",49
5131290,ERIE (ZONE), ,01/13/2000,1700,Heavy Snow, , ,0,0,8000,0,NY,EST, ,1090869,Z,10,BUF,0,0,TRAINED SPOTTER, , , , , , , , ,01/13/2000,1700, , , , ,"","Low pressure moved across Pennsylvania and brought a general snowfall of three to six inches of snow to the entire western New York area. Across the western southern tier and the higher elevations of the western Finger Lakes, snowfall totals reached twelve inches. Specific reports included: Springwater 13"; Strykersville 12"; Colden 9", Arkwright 8"; and Perrysburg 7". Several school districts in the southern tier cancelled classes.",50
5131291,WYOMING (ZONE), ,01/13/2000,1700,Heavy Snow, , ,0,0,8000,0,NY,EST, ,1090869,Z,12,BUF,0,0,TRAINED SPOTTER, , , , , , , , ,01/13/2000,1700, , , , ,"","Low pressure moved across Pennsylvania and brought a general snowfall of three to six inches of snow to the entire western New York area. Across the western southern tier and the higher elevations of the western Finger Lakes, snowfall totals reached twelve inches. Specific reports included: Springwater 13"; Strykersville 12"; Colden 9", Arkwright 8"; and Perrysburg 7". Several school districts in the southern tier cancelled classes.",51
5131292,LIVINGSTON (ZONE), ,01/13/2000,1700,Heavy Snow, , ,0,0,8000,0,NY,EST, ,1090869,Z,13,BUF,0,0,TRAINED SPOTTER, , , , , , , , ,01/13/2000,1700, , , , ,"","Low pressure moved across Pennsylvania and brought a general snowfall of three to six inches of snow to the entire western New York area. Across the western southern tier and the higher elevations of the western Finger Lakes, snowfall totals reached twelve inches. Specific reports included: Springwater 13"; Strykersville 12"; Colden 9", Arkwright 8"; and Perrysburg 7". Several school districts in the southern tier cancelled classes.",52
5131293,CHAUTAUQUA (ZONE), ,01/13/2000,1700,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1090869,Z,19,BUF,0,0,TRAINED SPOTTER, , , , , , , , ,01/13/2000,1700, , , , ,"","Low pressure moved across Pennsylvania and brought a general snowfall of three to six inches of snow to the entire western New York area. Across the western southern tier and the higher elevations of the western Finger Lakes, snowfall totals reached twelve inches. Specific reports included: Springwater 13"; Strykersville 12"; Colden 9", Arkwright 8"; and Perrysburg 7". Several school districts in the southern tier cancelled classes.",53
5131294,CATTARAUGUS (ZONE), ,01/13/2000,1700,Heavy Snow, , ,0,0,10000,0,NY,EST, ,1090869,Z,20,BUF,0,0,TRAINED SPOTTER, , , , , , , , ,01/13/2000,1700, , , , ,"","Low pressure moved across Pennsylvania and brought a general snowfall of three to six inches of snow to the entire western New York area. Across the western southern tier and the higher elevations of the western Finger Lakes, snowfall totals reached twelve inches. Specific reports included: Springwater 13"; Strykersville 12"; Colden 9", Arkwright 8"; and Perrysburg 7". Several school districts in the southern tier cancelled classes.",54
5130976,SOUTHERN ST. LAWRENCE (ZONE), ,01/16/2000,100,Winter Weather, , ,0,0,5000,0,NY,EST, ,1090856,Z,29,BTV,0,0,TRAINED SPOTTER, , , , , , , , ,01/16/2000,1400, , , , ,"","A storm system moved from the Great Lakes region across northern New York Saturday night, January 15th and then across northern Vermont on Sunday, January 16th.  Across northern New York, generally between 1 and 3 inches of snow fell, with 4 inches reported in Tupper Lake, New York (Franklin county).",55
5130975,NORTHERN ST. LAWRENCE (ZONE), ,01/16/2000,100,Winter Weather, , ,0,0,5000,0,NY,EST, ,1090856,Z,26,BTV,0,0,TRAINED SPOTTER, , , , , , , , ,01/16/2000,1400, , , , ,"","A storm system moved from the Great Lakes region across northern New York Saturday night, January 15th and then across northern Vermont on Sunday, January 16th.  Across northern New York, generally between 1 and 3 inches of snow fell, with 4 inches reported in Tupper Lake, New York (Franklin county).",56
5130971,NORTHEAST CLINTON (ZONE), ,01/16/2000,100,Winter Weather, , ,0,0,5000,0,NY,EST, ,1090856,Z,28,BTV,0,0,TRAINED SPOTTER, , , , , , , , ,01/16/2000,1400, , , , ,"","A storm system moved from the Great Lakes region across northern New York Saturday night, January 15th and then across northern Vermont on Sunday, January 16th.  Across northern New York, generally between 1 and 3 inches of snow fell, with 4 inches reported in Tupper Lake, New York (Franklin county).",57
5130972,SOUTHWEST CLINTON (ZONE), ,01/16/2000,100,Winter Weather, , ,0,0,5000,0,NY,EST, ,1090856,Z,31,BTV,0,0,TRAINED SPOTTER, , , , , , , , ,01/16/2000,1400, , , , ,"","A storm system moved from the Great Lakes region across northern New York Saturday night, January 15th and then across northern Vermont on Sunday, January 16th.  Across northern New York, generally between 1 and 3 inches of snow fell, with 4 inches reported in Tupper Lake, New York (Franklin county).",58
5130973,NORTHERN FRANKLIN (ZONE), ,01/16/2000,100,Winter Weather, , ,0,0,5000,0,NY,EST, ,1090856,Z,27,BTV,0,0,TRAINED SPOTTER, , , , , , , , ,01/16/2000,1400, , , , ,"","A storm system moved from the Great Lakes region across northern New York Saturday night, January 15th and then across northern Vermont on Sunday, January 16th.  Across northern New York, generally between 1 and 3 inches of snow fell, with 4 inches reported in Tupper Lake, New York (Franklin county).",59
5130974,SOUTHERN FRANKLIN (ZONE), ,01/16/2000,100,Winter Weather, , ,0,0,5000,0,NY,EST, ,1090856,Z,30,BTV,0,0,TRAINED SPOTTER, , , , , , , , ,01/16/2000,1400, , , , ,"","A storm system moved from the Great Lakes region across northern New York Saturday night, January 15th and then across northern Vermont on Sunday, January 16th.  Across northern New York, generally between 1 and 3 inches of snow fell, with 4 inches reported in Tupper Lake, New York (Franklin county).",60
5130969,EASTERN ESSEX (ZONE), ,01/16/2000,100,Winter Weather, , ,0,0,5000,0,NY,EST, ,1090856,Z,35,BTV,0,0,TRAINED SPOTTER, , , , , , , , ,01/16/2000,1400, , , , ,"","A storm system moved from the Great Lakes region across northern New York Saturday night, January 15th and then across northern Vermont on Sunday, January 16th.  Across northern New York, generally between 1 and 3 inches of snow fell, with 4 inches reported in Tupper Lake, New York (Franklin county).",61
5130970,WESTERN ESSEX (ZONE), ,01/16/2000,100,Winter Weather, , ,0,0,5000,0,NY,EST, ,1090856,Z,34,BTV,0,0,TRAINED SPOTTER, , , , , , , , ,01/16/2000,1400, , , , ,"","A storm system moved from the Great Lakes region across northern New York Saturday night, January 15th and then across northern Vermont on Sunday, January 16th.  Across northern New York, generally between 1 and 3 inches of snow fell, with 4 inches reported in Tupper Lake, New York (Franklin county).",62
5128011,PUTNAM (ZONE), ,01/17/2000,0,Extreme Cold/Wind Chill, , ,0,0,0,0,NY,EST, ,1090039,Z,68,OKX,0,0,BROADCAST MEDIA, , , , , , , , ,01/18/2000,800, , , , ,"","
An arctic cold front swept across the region during Sunday afternoon, January 16th.  Strong and gusty northwest winds combined with well below normal temperatures and produced extremely low wind chill values mainly from midnight to 10 am on January 17th and from 1 am to noon on January 18th.

On January 17th, wind speeds from 15 to 20 mph combined with temperatures from 5 to 10 degrees above 0, produced wind chill values from 15 to around 20 degrees below 0 in New York City and from 20 to 30 degrees below 0 across the Lower Hudson Valley.

On January 18th, wind speeds averaging 15 mph combined with temperatures from 0 to 5 above zero, produced wind chill values from 20 degrees below 0 at Central Park to 30 degrees below 0 at LaGuardia Airport.  Wind chills across the Lower Hudson Valley were 30 to 35 degrees below 0.

All 3 people in New York City died from exposure to extremely low wind chill values and extremely cold temperatures, as follows:

o	A homeless man from Sheepshead Bay in Brooklyn was found dead outdoors. 

o	A homeless man from Queens was found dead in a car.

o	A woman was found dead on the roof of a hospital.
	She wandered outdoors and was found near a door which led to the roof.",63
5128010,ORANGE (ZONE), ,01/17/2000,0,Extreme Cold/Wind Chill, , ,0,0,0,0,NY,EST, ,1090039,Z,67,OKX,0,0,AWOS,ASOS,MESONET,ETC, , , , , , , , ,01/18/2000,800, , , , ,"","
An arctic cold front swept across the region during Sunday afternoon, January 16th.  Strong and gusty northwest winds combined with well below normal temperatures and produced extremely low wind chill values mainly from midnight to 10 am on January 17th and from 1 am to noon on January 18th.

On January 17th, wind speeds from 15 to 20 mph combined with temperatures from 5 to 10 degrees above 0, produced wind chill values from 15 to around 20 degrees below 0 in New York City and from 20 to 30 degrees below 0 across the Lower Hudson Valley.

On January 18th, wind speeds averaging 15 mph combined with temperatures from 0 to 5 above zero, produced wind chill values from 20 degrees below 0 at Central Park to 30 degrees below 0 at LaGuardia Airport.  Wind chills across the Lower Hudson Valley were 30 to 35 degrees below 0.

All 3 people in New York City died from exposure to extremely low wind chill values and extremely cold temperatures, as follows:

o	A homeless man from Sheepshead Bay in Brooklyn was found dead outdoors. 

o	A homeless man from Queens was found dead in a car.

o	A woman was found dead on the roof of a hospital.
	She wandered outdoors and was found near a door which led to the roof.",64
